artist,song,link,text
People's money piled on the floor,  
Accusations that you try to deny,  
Revelations and rumours begin to fly.  
  
Now you think about reaching out  
Try to get some help from above.  
Now you think about reaching out  
Try to get some help from above.  
  
Reporters crowd around your house.  
Going through your garbage like a pack of hounds,  
Speculating what they may find out,  
It don't matter now, you're all washed up.  
  
You wake up in the middle of the night.  
Your sheets are wet and your face is white,  
You tried to make a good thing last,  
How could something so good, go bad, so fast?  
  
American dream, American dream,  
American dream, American dream.  
  
Don't know when things went wrong,  
Might have been when you were young and strong. (X 2)  
  
Reporters crowd around your house.  
Going through your garbage like a pack of hounds,  
Speculating what they may find out,  
It don't matter now, you're all washed up.  
  
Don't know when things went wrong,  
Might have been when you were young and strong.  
American dream, American dream.  
Don't know when things went wrong,  
Might have been when you were young and strong.  
American dream, American dream.

"

Bon Jovi,Another Reason To Believe,/b/bon+jovi/another+reason+to+believe_20525224.html,"Love lives in New York City  
He got a place off of the park  
Heard he was standing in the ruins  
And in his hands a broken heart  
He called an army of his angels  
I heard they had to hide their wings  
It was them who brought you water  
If you listen closely I know you can hear  
The choir singing  
  
Chorus  
Hey, hallelujah, baby  
Rise Up  
Hold out your hands and reach out  
Higher  
Get up on your feet  
Rise Up  
Let it flow though you, baby  
Run it through your veins  
Like a healing rain  
Everywhere you'll see  
Another reason to believe  
  
I saw him down south of Canal Street  
Right there in a mother's eyes  
At a table in a restaurant window  
In a taxi passing by  
Love went running up the stairwell  
When the sky came falling down  
It was him in a newborn baby's cry  
He was there to make that sound  
That keeps this whole world spinning 'round  
  
Chorus  
Rise Up  
Hold out your hands and reach out  
Higher  
Get up on your feet  
Rise Up  
Let it flow though you, baby  
Run it through your veins  
Like a healing rain  
Everywhere you'll see  
Another reason to believe  
  
It's different than it was before  
Now we need it even more  
Fire's falling from the sky  
Innocence just said goodbye  
It may never be the same  
Maybe it was time to change  
A time to grieve  
A time to cry  
A time to live  
A time to fly

"

Bon Jovi,Army Of One,/b/bon+jovi/army+of+one_21055383.html,"I'm in this world  
I've got no fun  
Still standing strong  
In army of one  
So sign me up  
I'm a soldier  
  
I've got a voice  
It's all on me  
A beating heart inside of me  
I'm an army of one  
I'm a soldier  
  
These eyes don't know disguise  
They're fighting for their all lives  
They're all trying to get back home tonight  
  
Never give up  
Never give up, Never  
Never give up  
Never let up, Ever  
Never give in  
You're an army of one  
  
Never give up  
Never give up, Never  
Never forget  
Where you're from  
Never give up  
You're an army of one  
  
I can't hurt but I still feel  
I know that life's a battlefield  
When a time get tough  
I'm a soldier  
  
When it's time to the fight  
It's just my side right on my side  
I'm an army of one  
I'm a soldier  
  
Never give up  
Never give up, Never  
Never give up  
Never let up, Ever  
Never give in  
You're an army of one  
  
Never give up  
Never give up, Never  
Never forget  
Where you're from  
Never give up  
You're an army of one  
  
No apologize  
Defend for being alive  
We're all trying  
To get it right tonight  
  
Never give up  
Never give up, Never  
Never give up  
Never let up, Ever  
Never give in  
You're an army of one  
  
Never give up  
Never give up, Never  
Never forget  
Where you're from  
Never give up  
You're an army of one

"

Bon Jovi,Bad Medicine,/b/bon+jovi/bad+medicine_20022159.html,"Your love is like bad medicine  
Bad medicine is what I need, whoa  
Shake it up just like bad medicine  
There ain't no doctor that can cure my disease  
Bad medicine  
  
I ain't got a fever, got a permanent disease  
And it'll take more than a doctor to prescribe a remedy  
I got lots of money but it isn't what I need  
Gonna take more than a shot to get this poison out of me  
And I got all the symptoms count 'em 1,2,3  
First you need, then you bleed, and when you're on your knees  
(That's what you get for falling in love  
You get a little but it's never enough  
That what you get for falling in love)  
Now, this boy's addicted 'cause your kiss is the drug, whoa  
  
Your love is like bad medicine, bad medicine is what I need, whoa  
Shake it up just like bad medicine  
There ain't no doctor that can cure my disease  
Bad, bad medicine  
  
I don't need no needle to be givin' me a thrill  
And I don't need no anesthesia or a nurse to bring a pill  
I got a dirty down addiction that doesn't leave a track  
I got a jones for your affection like a monkey on my back  
There ain't no paramedic gonna save this heart attack  
When you need, then you bleed, on you knees  
(That's what you get for falling in love  
You get a little but it's never enough  
That what get for falling in love)  
This boy's addicted 'cause your kiss is the drug, whoa  
  
Your love is like bad medicine, bad medicine is what I need, whoa  
Shake it up just like bad medicine  
So let's play doctor, baby  
Bad medicine  
  
It's what I want. Bad, bad medicine  
Ow, it's what I need  
I need a respirator 'cause I'm running out of breath  
You're an all night generator wrapped in stockings and a dress  
When you find your medicine you take what you can get  
'Cause if there's something better baby well they hav'n't found it yet  
Whoa  
  
Your love is like bad medicine, bad medicine is what I need, whoa  
Shake it up just like bad medicine  
There ain't no doctor that can cure my disease  
  
Your love is like bad medicine, bad medicine is what I need, whoa  
Shake it up just like bad medicine  
There ain't no doctor that can cure my disease  
Bad, bad medicine is what I want  
Bad bad medicine. Oo baby, oo babe  
I gotta go I gotta I gotta go I gotta medicine  
I got I gotta do it again, wait a minute wait a minute  
Hold on I'm not done. One more time. With feeling  
Come on. All-right. Help me out now  
  
Your love is like bad medicine, bad medicine is what I need, whoa  
Shake it up just like bad medicine  
There ain't no doctor that can cure my disease  
  
Your love is like bad medicine, bad medicine is what I need, whoa  
Shake it up just like bad medicine  
There ain't no doctor that can cure my disease  
Bad, bad medicine is what I want  
Bad bad medicine. Oo baby, oo babe  
I gotta go I gotta I gotta go I gotta medicine  
I got I gotta do it again, wait a minute wait a minute  
Hold on I'm not done. One more time. With feeling  
Come on. All-right. Help me out now  
  
Your love is like bad medicine, bad medicine is what I need, whoa  
Shake it up just like bad medicine  
You got the potion that can cure my disease  
  
Your love is like bad medicine, bad medicine is what I need, whoa  
Shake it up just like bad medicine  
You got the potion that can cure my disease  
  
Your love is like bad medicine, bad medicine is what I need, whoa  
Shake it up just like bad medicine  
You got the potion that can cure my disease

"

Bon Jovi,Ballad Of Youth,/b/bon+jovi/ballad+of+youth_20022232.html,"(sambora, morolda)  
  
Growing up today  
Theres many mountains you must climb  
Youre not the only one  
Cause everybodys on that line  
Hey mister know it all  
What do you recommend  
You think you know the answers  
But the questions never end  
  
Young hearts better hold on  
Beyond the innocence  
Your youth is gone  
So look in your mirror  
You got nothing to lose  
Don't waste your time away  
Thinkin bout yesterdays blues  
  
Born outta passion  
To a world gone cold  
Ya wear it on your shoulders  
Its a heavy, heavy load I know  
Love and its emotions  
Come knocking at your door  
Young hearts will be broken  
And times the only cure  
  
Young hearts better hold on  
Beyond the innocence  
Your youth is gone  
So look in your mirror  
You got nothing to lose  
Don't waste your time away  
Thinkin bout yesterdays blues  
  
Temptation makes us fall from grace  
But the angels were sinners  
And the sinners saints  
Forgive yourself cause were all the same  
Everybody rides on the karma train  
  
Young hearts  
Better hold on  
Beyond the innocence  
Your youth is gone  
Look in your mirror  
Itll tell you the truth  
Don't waste your time away  
Don't waste your life away, no, no  
Live today  
Theres no time to lose  
Cause when tomorrow comes  
Its all just yesterdays news  
  
All just yesterday news

"

Bon Jovi,Bang A Drum,/b/bon+jovi/bang+a+drum_20022186.html,"I went to see the preacher  
To teach me how to pray  
He looked at me and smiled  
Then the preacher turned away  
He said if you want to tell him something  
You ain't gotta fold your hands  
Say it with your heart  
Your soul and believe it  
And I'd say amen  
  
Bang a drum for the sinners  
Bang a drum for the sins  
Bang a drum for the losers  
And those who win  
Bang a drum bang it loudly  
Or as soft as you need  
Bang a drum for yourself son  
And a drum for me  
  
I called upon my brother just the  
Other day, he said: John I'm gonna  
Die if I don't start to live again  
I work each day and night like clockwork  
Just trying to make ends meet  
I could kick this bad world's ass  
If I could just get on my feet  
  
I'd bang a drum for the dying  
Bang a drum for the truth  
Bang a drum for the innocence  
Lost in our youth  
Bang a drum bang it loudly  
Or as soft as you need  
Bang a drum for you brother  
And a drum for me  
  
I don't know where all the rivers run  
I don't know how far, I don't know how come  
But I'm gonna die believin'  
Each step that I take  
Ain't worth the ground that  
I walk on  
If we don't walk it our  
Own way  
  
No I don't claim to be a wise man  
A poet or a saint  
I'm just another man who's searching  
For a better way  
But my heart beats loud as thunder  
For the things that I believe  
Sometimes I wanna run for cover  
Sometimes I want to scream  
  
Bang a drum for tomorrow  
Bang a drum for the past  
Bang a drum for the heroes  
That won't come back  
Bang a drum for the promise  
Bang a drum for the lies  
Bang a drum for the lovers  
And the tears they've cried  
Bang a drum bang it loudly  
Or as soft as you need  
But as long as my heart keeps on bangin'  
I got a reason to believe

"

Bon Jovi,Bed Of Roses,/b/bon+jovi/bed+of+roses_20022208.html,"Sitting here wasted and wounded  
At this old piano  
Trying hard to capture  
The moment this morning I don't know  
'Cause a bottle of vodka  
Is still lodged in my head  
And some blond gave me nightmares  
I think she is still in my bed  
As I dream about movies  
They won't make of me when I'm dead  
  
With an ironclad fist I wake up and  
French kiss the morning  
While some marching band keeps  
Its own beat in my head  
While we're talking  
About all of the things that I long to believe  
About love and the truth and  
What you mean to me  
And the truth is baby you're all that I need  
  
I want to lay you down on a bed of roses  
For tonight I sleep on a bed on nails  
I want to be just as close as the Holy Ghost is  
And lay you down on bed of roses  
  
Well I'm so far away  
That each step that I take is on my way home  
A king's ransom in dimes I'd given each night  
Just to see through this payphone  
Still I run out of time  
Or it's hard to get through  
Till the bird on the wire flies me back to you  
I'll just close my eyes and whisper,  
Baby blind love is true  
  
I want to lay you down on a bed of roses  
For tonight I sleep on a bed on nails  
I want to be just as close as the Holy Ghost is  
And lay you down on bed of roses  
  
The hotel bar hangover whiskey's gone dry  
The barkeeper's wig's crooked  
And she's giving me the eye  
I might have said yeah  
But I laughed so hard I think I died  
  
When you close your eyes  
Know I'll be thinking about you  
While my mistress she calls me  
To stand in her spotlight again  
Tonight I won't be alone  
But you know that don't  
Mean I'm not lonely I've got nothing to prove  
For it's you that I'd die to defend  
  
I want to lay you down on a bed of roses  
For tonight I sleep on a bed on nails  
I want to be just as close as the Holy Ghost is  
And lay you down on bed of roses

"

Bon Jovi,Better Think Twice,/b/bon+jovi/better+think+twice_20626135.html,"I just want all those modern romances  
Always being in love  
When any girl smiled at me I went wild at the touch of her clothes  
Then bang it's off before I know it  
Poor broken hearted me  
  
Better think twice before falling in love again  
Better think twice before falling in love  
  
Jackie's all alone in her room with the TV on  
And she's crying, crying  
Wondering about how her and Joey been getting along  
All this lying, lying  
Tell her this, tell her that  
Where's these lies gonna end  
Things would be much better if her and Joey just stayed friends  
  
Better think twice before falling in love again  
Better think twice before falling in love  
  
What's in it for you?  
He's trying to shoot you down  
Long hot summer nights  
Go out now and find that girl and hold her tight  
Like she's the only girl in the world  
  
You better think twice  
Better think twice before falling in love again  
Better think twice before falling in love  
Better think twice before falling in love again  
Better think twice before falling in love

"

Bon Jovi,Billy,/b/bon+jovi/billy_20811565.html,"Yeah, yeah, yeah  
Since you've been gone now, honey  
Life ain't nothing but sad luck days  
I begged on my knees now, sugar  
You acted like you never knew my name  
  
My friends saw you at the station  
I guess you must have missed your train  
  
Tell me is it 'cause you love me, Billy  
Or is it just because you love the pain?  
  
Billy, Billy  
Ain't love hard to explain?  
For a debutante you're a real hard woman  
But I love you just the same  
  
How come you're sad when I get happy?  
Why do you laugh when I want to cry?  
Tell me why when I say I need you  
You turn around and you say goodbye?  
  
Why do you think that a heart's so fragile?  
Can you tell me why love's so blind?  
Just like a magnet you pull me under  
I can't resist you, we're two of a kind  
  
Billy, Billy  
Ain't love hard to explain?  
For a debutante you're a real hard woman  
But I love you just the same  
  
Billy, Billy  
Can we be lovers and friends?  
Life is like a movie but this ain't pretend  
There really have to be a happy end  
[Incomprehensible]  
  
Billy, Billy  
Ain't love hard to explain?  
For a debutante you're a real hard woman  
But I love you just the same  
  
I never said you had to walk on water  
Or that I could ever stop the rain  
Sometimes we break up just to make up, baby  
And we don't care who's to blame  
  
Billy, Billy  
Ain't love hard to explain?  
For a debutante you're a real hard woman  
But I love you just the same  
  
Billy, Billy  
Can we be lovers and friends?  
Life is like a movie but this ain't pretend  
There really have to be a happy end  
  
Yeah, yeah, yeah  
Yeah, yeah, yeah  
  
Billy, Billy  
Ain't love hard to explain?  
Billy, Billy  
I love you just the same

"

Bon Jovi,Bitter Wine,/b/bon+jovi/bitter+wine_20022279.html,"We met some time ago when we were almost young  
It never crossed my mind to ask where did you come from  
I didn't have much money so I stole you a rose  
You were dressed like an orphan in salvation army clothes  
  
I never thought I'd lose you,nor I'd rather go blind  
I thought I saw a future but the fortune teller lied  
  
Your love was my salvation it could always get me high  
What was once holy water tastes like bitter wine  
  
I know I wasn't funny but you laughed at all my jokes  
When I was choking on the words to say you your fingers down my throat  
The first night I said I love you you told me to go to hell  
You were giving me head on that creaky bed at the old duval motel  
  
Just like everything good love has to die  
Ain't no sympathy when it says goodbye  
  
Your love was my salvation it could always get me high  
What was once holy water tastes like bitter wine  
  
Just like everything good love has to die  
No one even cried we were one of a kind  
  
Love left me stranded at the station and the last train's gone by  
What was once holy water tastes like bitter wine  
  
Your love was my salvation it could always get me high  
You take back the holy water now all that's left is bitter wine

"

Bon Jovi,Blood Money,/b/bon+jovi/blood+money_20022189.html,"Hey Patty Garrett that's what I used to call you  
They tell me you want me but I hear they've got you  
They made you a lawman with a badge made of silver  
They paid you some money to sell them my blood  
  
But you say this ain't about me, this ain't about you  
Or the good and the bad times we've both been through  
When the lines between brothers and justice have changed  
You do what you've got to cause you can't walk away  
  
I wonder what would have happened  
If you were the killer  
And I was the hero  
Would things be the same  
Or would I have traded  
Your life for my own life  
Would I have paid  
Your debts in your place  
  
But this ain't about me, this ain't about you  
Or the good and the bad times we've both been through  
When the lines between brothers and justice have changed  
You do what you've got to cause you can't walk away  
  
Blood money  
That's what I call it  
'Cause money for blood ain't no fair exchange  
Blood money  
Bought and then sold you  
But your conscience is all you can take to your grave

"

Bon Jovi,Bobby's Girl,/b/bon+jovi/bobbys+girl_20525207.html,"I'd give you my ring, I'd fill you with promises  
I'd give you anything you want  
If you told me that we could be more than friends  
Run with me baby, on a magic carpet ride  
Well live for tomorrow, everything I'll be alright  
Cause it don't matter what they say  
  
She's Bobby's girl, Johnny, you're playing with dynamite.  
She's Bobby's girl, close the door baby, it'll be alright  
Come on, lets go  
  
When they say she's Bobby's girl, Johnny, you're playing with dynamite  
She's Bobby's girl, close the door honey, it'll be alright now  
  
She's Bobby's girl, come on baby, come with me tonight  
She's Bobby's girl, close the door baby, it'll be alright now

"

Bon Jovi,Born To Be My Baby,/b/bon+jovi/born+to+be+my+baby_20022223.html,"Rainy night and we worked all day  
We both got jobs 'cause there's bills to pay  
We got something they can't take away  
Our love, our lives  
  
Close the door, leave the cold outside  
I don't need nothing when I'm by your side  
We got something that'll never die  
Our dreams, our pride  
  
My heart beats like a drum (all night)  
Flesh to flesh, one to one (and it's alright)  
And I'll never let go cause  
There's something I know deep inside  
  
You were born to be my baby  
And baby, I was made to be your man  
  
We got something to believe in  
Even if we don't know where we stand  
Only God would know the reasons  
But I bet he must have had a plan  
Cause you were born to be my baby  
And baby, I was made to be your man  
  
Light a candle, blow the world away  
Table for two on a TV tray  
It ain't fancy, baby that's OK  
Our time, our way  
  
So hold me close better hang on tight  
Buckle up, baby, it's a bumpy ride  
We're two kids hitching down the road of life  
Our world, our fight  
  
If we stand side by side (all night)  
There's a chance we'll get by (and it's alright)  
And I'll know that you'll be live  
In my heart till the day that I die  
  
Cause you were born to be my baby  
And baby, I was made to be your man  
  
We got something to believe in  
Even if we don't know where we stand  
Only God would know the reasons  
But I bet he must have had a plan  
Cause you were born to be my baby  
And baby, I was made to be your man  
  
My heart beats like a drum (all night)  
Flesh to flesh, one to one (and it's alright)  
And I'll never let go cause  
There's something I know deep inside  
  
Cause you were born to be my baby  
And baby, I was made to be your man  
  
We got something to believe in  
Even if we don't know where we stand  
Only God would know the reasons  
But I bet he must have had a plan  
  
Cause you were born to be my baby  
And baby, I was made to be your man  
  
You were born to be my baby  
And baby, I was made to be your man

"

Bon Jovi,Breakout,/b/bon+jovi/breakout_20022137.html,"This time girl i've had enough  
You're too hot to handle with kid gloves  
It's too late i hear a knock on the door  
The game's over baby i can't take it no more  
  
[Chorus]  
Breakout, breakout  
Take these chains from me  
You held my heart for ransom  
Baby, set it free  
Breakout, breakout  
Your lies can't hide what i see  
I'm better off on my own  
  
Promises made me in the heat of the night (whoa-oh-oh)  
Those words were broken under bedroom lights (whoa-oh)  
Your lips they burn your body calls my name (whoa-oh)  
I can feel the fire but it's all in vain (whoa-oh)  
  
[Chorus]  
  
You say we'll meet around midnight  
You're gonna make me feel oh so right  
I'm saying oh no not tonight  
You gotta let me go  
  
[Chorus]  
  
You say we'll meet around midnight  
You're gonna make me feel oh so right  
I'm saying oh no not tonight  
You gotta let me go

"

Bon Jovi,Captain Crash And The Beauty Queen From Mars,/b/bon+jovi/captain+crash+the+beauty+queen+from+mars_20022172.html,"Dressed up for a big date  
Like Halloween day but it was Fourth of July now  
A car crash with a suitcase and a painted face  
She was one of a kind  
She wears a plastic crown like Cinderella  
And roller skates in bed  
  
Crash rides the greyhound from his hometown  
When he comes around 'cause they don't let him drive now  
Mixed up as a milkshake  
But make no mistake  
They're shooting for the stars  
  
[Chorus:]  
You and me  
We're invincible together  
We can be so tragical, whatever  
Dressed up just like ziggy but he couldn't play guitar  
Captain Crash and the beauty queen from mars  
  
Share a toothpick, trading lipstick  
Watching traffic for days at the diner  
Holding hands, making big plans  
Playing Superman, he was wearing eyeliner  
Another local legend and his longtime lucky charm  
  
[Chorus:]  
You and me  
We're invincible together  
We can be so tragical, whatever  
Dressed up just like ziggy but he couldn't play guitar  
Captain Crash and the beauty queen from mars  
  
They're drunk on love as you can get  
Getting high on lust and cigarettes  
Living life with no regrets  
At least they're gonna try to fly  
  
[Chorus:]  
You and me  
We're invincible together  
We can be so tragical, whatever  
We're Sid and Nancy  
Fred and Ginger  
Clyde and Bonnie  
Liz and Richard  
Kurt and Courtney  
Bacall and Bogie  
Joltin' Joe and Ms. Monroe  
Here's captain crash and the beauty queen from mars

"

Bon Jovi,Church Of Desire,/b/bon+jovi/church+of+desire_20022233.html,"(sambora)  
  
Woke up in a cold sweat  
In the middle of the night  
Seems like a lifetime  
When youre wondering whos wrong or right  
One confession would resurrect the truth  
Revenge or forgiveness for sins between me and you  
  
Now we dance with the devil down lonely  
Street, lonely street  
  
Looking for a window in the house of tears  
Living in hell, I pray the rain disappears  
I'm headed for a breakdown  
And the fever runs higher  
As I kneel at the altar I can feel your fire  
In the church of desire  
Church of desire  
  
You never find a reason why love falls from grace  
Some kind of voodoo, like a spirit you can't embrace  
Theres a voice in the mirror, and a ghost in my heart  
That relives the passion before we were torn apart  
  
Now we dance with the devil down lonely  
Street, lonely street  
  
Looking for a window in the house of tears  
Living in hell, I pray the rain disappears  
I'm headed for a breakdown  
And the fever runs higher  
As I kneel at the altar I can feel your fire  
In the church of desire  
Church of desire  
  
Now we dance with the devil down lonely  
Street, lonely street  
  
Looking for a window in the house of tears  
Living in hell, I pray the rain disappears  
I'm headed for a breakdown  
And the fever runs higher  
As I kneel at the altar I can feel your fire  
In the church of desire  
Church of desire

"

Bon Jovi,Come Back,/b/bon+jovi/come+back_20022139.html,"Now that you're gone, I can see what  
Was going on and how you lied  
When you'd said you'd never love again  
  
Friends telephone and they say  
You weren't out alone last night  
Can't you see that this broken heart  
Is killing me  
  
Another night is falling  
And now my heart is calling you back to me  
  
[Chorus:]  
Come back cause I need your love  
Come back got to have your love  
Come back bring your loving back to me  
Come back cause it's been so long  
Come back, and my love's still strong  
Come back bring your loving back to me  
  
You play with words play with love  
It's just your silly way  
I'm a fool cause I need you by my side again  
  
Now it's too late you walk by  
With another man  
And I stand alone  
Cause I know that you're not coming home  
  
Another night is falling  
And now my heart is calling you back to me  
  
[Chorus]  
  
Another night is falling  
And now my heart is calling you back to me  
  
[Chorus]

"

Bon Jovi,Crazy,/b/bon+jovi/crazy_20177762.html,"Crazy, I'm crazy for feeling so lonely  
I'm crazy, crazy for feeling so blue  
I knew you'd love me as long as you wanted  
And then someday you'd leave me for somebody new.  
  
Worry, why do I let myself worry?  
Wonderin', what in the world did I do?  
Crazy for thinking that my love could hold you  
I'm crazy for trying and crazy for crying  
And I'm crazy for loving you.  
  
Crazy for thinking that my love could hold you  
I'm crazy for trying and crazy for crying  
And I'm crazy for loving you

"

Bon Jovi,Dirty Little Secret,/b/bon+jovi/dirty+little+secret_20816587.html,"I light a candle  
In the garden of love  
To blind the angels  
Looking down from above  
I want, I need  
The fruit of your vine  
It tastes so bitter sweet  
'Cause I know it's not mine  
I want to go inside  
Hit the lights and I'll come crawling to your window tonight  
Come on and send the sign  
I'll be your dirty little secret  
And you'll be mine  
You got me knock, knock knocking at your door  
And I'll be coming back for more  
We made a promise and we keep it  
Our dirty little secret  
We act like strangers  
When you're holding his hand  
'Cause there's a danger  
That we both understand  
We run like thiefs  
Through the temple of sin  
Till we fall on our knees then you go back to him  
I want to feel alive  
Hit the lights and I'll come crawling to your window tonight  
Come on and send the sign  
I'll be your dirty little secret  
And you'll be mine  
You got me knock, knock knocking at your door  
And I'll be coming back for more  
We made a promise and we keep it  
Our dirty little secret  
Hit the lights and I'll come crawling to your window tonight  
Come on and send the sign  
I'll be your dirty little secret  
And you'll be mine  
You got me knock, knock knocking at your door  
And I'll be coming back for more  
We made a promise and we keep it  
Our dirty little secret  
Our dirty little secret  
Our dirty little secret  
Our dirty little secret  
Our dirty little secret  

"

Bon Jovi,Downside Of Love,/b/bon+jovi/downside+of+love_20022244.html,"Are. Sambora  
  
Theres a danger of getting so close to you  
There comes a time  
When the walls fade away  
And when love turns to bitter blue  
Sometimes it feels like its so hard to stay  
Last night we went to bed angry  
We didint mean what we said  
Seems we never get past forgiveness  
We try to hide, we never learn  
To swallow our pride.  
On the down side of love  
Where the love turns to hate  
We just can't relate  
On the down side of love  
When youre misunderstood  
cause when it hurts you  
It hurts you so good.  
Baby life has no guarantee  
Never knowing where loves gonna lead  
Even through youre a part of me  
We have to deal with our pain separately  
Sometimes we both feel like victims  
With no easy way out not, no, no  
Somehow we stand by each other  
When were desperate, and drowning in  
The shadows of doubt.  
On the down side of love  
Where the love turns to hate  
We just can't relate  
On the down side of love  
cause when it hurts you  
It hurts you so good.  
The times we share the tenderness  
Are the times that keep us alive  
You get in my face, you rough me up  
But baby you know  
can't hurt me nough, to give you up  
And make me let go  
Make me let got oh no, no.  
When youre on the down side of love  
Where the love turns to hare  
We just can't relate  
On the down side of love  
When youre misunderstood  
cause when it hurts you  
It hurts you so good.  
Downside of love  
Loves just a long, long road baby  
Yes theres a down side of love  
Stand by my side baby  
When youre on the downside of love  
No, no, no  
Downside of love  
cause its a long, long road baby  
Downside of love.

"

Bon Jovi,Everybody's Broken,/b/bon+jovi/everybodys+broken_20427073.html,"Welcome to the party  
Come on in and disappear  
You're feeling like a stranger  
But all your friends are here  
Little lines and cracks  
Around your eyes and mouth  
Something's trying to get in  
Something's trying to get out  
  
It's OK, to be a little broken  
Everybody's broken, in this life  
It's OK, to feel a little broken  
Everybody's broken, you're alright  
It's just life  
  
Step into the deep end  
Make yourself at home  
When you wonder why your breathing  
Know you're not alone  
It's so hard to believe  
It's easier to doubt  
You're trying to hold in  
But you're dying to scream out  
  
It's OK to be a little broken  
Everybody's broken  
In this life  
It's OK to feel a little broken  
Everybody's broken, you're alright  
It's alright, it's just life  
  
Take a look around  
Tell me what you see  
Is who you think you are  
Who you want to be  
  
It's OK, to be a little broken  
Everybody's broken, in this life  
It's OK, to feel a little broken  
Everybody's broken, you're alright  
Just keep on going  
Eyes wide open  
Everybody's broken  
Everybody's broken  
Everybody's broken  
Everybody's broken  
Everybody's broken  
Everybody's broken  
Yeah

"

Bon Jovi,Garageland,/b/bon+jovi/garageland_20809546.html,"I read the paper just the other day  
About a buddy of mine who headed to an early grave  
They say he went in his sleep with a smile on his face  
Bet he was dreaming 'bout better days  
  
When the crash of the drums hit like waves on a beach  
That cheap bass and guitar and our wildest dreams  
We were searching for a savior like anybody else  
Trying to save ourselves from ourselves  
  
Just a garage band, we weren't alive  
We were livin' in Garageland  
  
Our parents all held jobs but we had other plans  
We acted like our heroes they just didn't understand  
And we were never afraid to fall  
It was us and those four walls  
  
Just a garage band, we weren't alive  
We were livin' in Garageland  
Nothing ever felt so right  
Just us, those guitars and a Saturday night  
  
'Cause with a strap on your back, you have wings on your feet  
You felt like a king when you walked down the street  
We heard those old records and knew we belonged  
When the drums hit the groove, we'd all sing along  
  
Just a garage band  
Oh, we were livin' in Garageland  
Just a garage band, oh, we weren't alive  
We were livin' in Garageland  
Nothing ever felt so right  
It was us, those guitars and a Saturday night

"

Bon Jovi,Have A Nice Day,/b/bon+jovi/have+a+nice+day_20426753.html,"Why, you want to tell me how to live my life?  
Who, are you to tell me if it's black or white?  
Mama, can you hear me? Try to understand.  
Is innocence the difference between a boy and a man.  
My daddy lived the lie, it's just the price that he paid.  
Sacrificed his life, just slavin' away.  
  
Oh, if there's one thing I hang onto,  
It gets me through the night.  
I ain't gonna do what I don't want to,  
I'm gonna live my life.  
Shining like a diamond, rolling with the dice,  
Standing on the ledge, show the wind how to fly.  
When the world gets in my face,  
I say, have a nice day.  
Have a nice day  
Have a nice day  
  
Take a look around you, look nothing's what it seems.  
We're living in a broken home of hopes and dreams,  
Let me be the first to shake a helping hand.  
Everybody, pray enough to take a stand,  
I knocked on every door, on every dead end street,  
Looking for forgiveness,  
What's left to believe?  
  
Oh, if there's one thing I hang onto,  
It gets me through the night.  
I ain't gonna do what I don't want to,  
I'm gonna live my life.  
Shining like a diamond, rolling with the dice,  
Standing on the ledge, show the wind how to fly.  
When the world gets in my face,  
I say, have a nice day.  
Have a nice day  
Have a nice day  
  
Oh, if there's one thing I hang onto,  
It gets me through the night.  
I ain't gonna do what I don't want to,  
I'm gonna live my life.  
Shining like a diamond, rolling with the dice,  
Standing on the ledge, show the wind how to fly.  
When the world gets in my face,  
I say, have a nice day.  
Have a nice day.  
Have a nice day.  
Have a nice day.  
Have a nice day.  
  
When the world keeps trying, to drag me down,  
I've gotta raise my hands, gonna stand my ground.  
Well I say, have a nice day.  
Have a nice day  
Have a nice day

"

Bon Jovi,Heartbreak Eyes,/b/bon+jovi/heartbreak+eyes_20626106.html,"So now you want to change sides  
You say the lesson's been learned  
I can tell by your voice, baby just got burned  
I can see in your eyes, and read your lips so well  
You're a master at disguise but it ain't hard to tell  
  
Anyone that's been through it before knows that look  
I can read through your mind like a story book  
And there's no happy endings to this life  
  
Cause I can see the heartbreak in your eyes  
I can feel the pain that you cry deep inside of those heartbreak eyes  
You hear the cries through the night  
Calling over and over again  
  
The voices came and took advantage, now you don't want to play  
When the word got around he gave your secrets away  
Now it's too late to cry you know the damage is done  
Dry your tears say goodbye and know he wasn't the one  
  
All your life you been in and out of love  
Now you've folded your cards when push came to shove  
You're just another number, just a victim of love's lies  
  
I can see the heartbreak in your eyes  
I can feel the pain that you cry deep inside of your heartbreak eyes  
You hear the cries through the night  
Calling over and over again  
  
Over and over again  
You hear the cries through the night  
Over and over...  
  
I can see the heartbreak in your eyes  
I can feel the pain that you cry deep inside of your heartbreak eyes  
You hear the cries through the night, calling over and over  
Those heartbreak eyes  
I can feel the pain you hide deep inside  
Deep inside of those heartbreak eyes  
You hear the cries through the night, calling over and over  
Those heartbreak eyes  
I can feel the hurt inside your heartbreak eyes  
I can hear the cries at night, over and over again

"

Bon Jovi,Heaven Help Us,/b/bon+jovi/heaven+help+us_20221685.html,"Heaven help the child who never had a home,  
Heaven help the girl who walks the street alone  
Heaven help the roses if the bombs begin to fall,  
Heaven help us all.  
Heaven help the black man if he struggles one more day,  
Heaven help the white man if he turns his back away,  
Heaven help the man who kicks the man who has to crawl,  
Heaven help us all.  
Heaven help us all, heaven help us all, help us all.  
Heaven help us, Lord, hear our call when we call  
Oh, yeah!  
